Ano;Mês;Código do Regulado - ANP;Agente Regulado;Região da Coleta;UF da Coleta;Volume Coletado(L)
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;GO;30000
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;AM;35000
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;BA;41908
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;PE;7017
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;303750
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;RS;1817
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;31440
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;114400
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;218300
2015;12;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;387090
2015;12;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;31140
2015;12;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;118275
2015;12;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;ES;400
2015;12;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;3000
2015;12;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;253999
2015;12;3005276147;RS LUBRIFICANTES EIRELI - ME;CO;GO;214340
2015;12;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;52845
2015;12;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;224450
2015;12;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;1061748
2015;12;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;134935
2015;12;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;NE;PB;9918
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;BA;109445
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;CE;18300
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PE;3400
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;SE;16000
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;RS;114643
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;SC;43600
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;ES;29700
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;MG;2900
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;RJ;6100
2015;12;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;SP;393158
2015;12;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;83576
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;3020
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;310271
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;15000
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;80826
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;333789
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;31800
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;AL;1900
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;162063
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;45028
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;111280
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;9950
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;4300
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;70237
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;196918
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;922468
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;792398
2015;12;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;40500
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;28900
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;13100
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;44352
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;80000
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;56200
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;5050
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;RN;16100
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;211742
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;220931
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;122386
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;294747
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;129700
2015;12;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1224440
2015;12;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;438670
2015;12;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;59080
2015;12;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;7000
2015;12;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;32235
2015;12;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;500
2015;12;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;200
2015;12;3028726412;TASA LUBRIFICANTES LTDA;S ;SC;300
2015;12;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;164820
2015;12;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;608154
2015;12;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;866854
2015;12;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;620064
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;116721
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;289790
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;485100
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;435245
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;26080
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;35000
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;374895
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;135145
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;45030
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;97490
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;600442
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;226483
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;129560
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;103940
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;365645
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;70930
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;119638
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;60968
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1161310
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;568810
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;540922
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;208775
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;908210
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1247157
2015;12;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;3088710
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;DF;3100
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;26886
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MS;3800
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;TO;18600
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;102810
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;93400
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;41150
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;20300
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;34100
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;197480
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;12050
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;39800
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;21920
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;147891
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;3180
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;64859
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;210107
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;8470
2015;12;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;550523
2015;12;3050045897;BRAZÃO LUBRIFICANTES LTDA;NE;CE;30000
2015;12;3050045897;BRAZÃO LUBRIFICANTES LTDA;NE;MA;110000
2015;12;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;SC;30000
2015;12;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;90000
2015;12;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;957592
2015;12;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;CO;MS;12800
2015;12;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;S ;PR;41700
2015;12;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SE;SP;1504773
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;22100
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;180800
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;92600
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;N ;AM;52200
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;N ;AP;1600
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;199400
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;N ;RR;5700
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;NE;PB;9800
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;NE;PE;4501
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;NE;SE;8200
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;31600
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;1500
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;4499
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;92700
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;876900
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;172600
2015;12;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;902600
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;2000
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;2000
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;RS;4000
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;SC;400
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;MG;1500
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;RJ;14662
2015;12;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;29753
2015;12;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;799570
2015;12;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;30255
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;MS;13380
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;NE;BA;900
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;NE;PI;400
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;PR;428010
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;RS;1265470
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;SC;340270
2015;12;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;RJ;500
2015;12;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;2300
2015;12;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MT;3170
2015;12;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;269978
2015;12;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;340380
2015;12;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;271080
2015;12;9903122996;MOLECULAR BRASIL LTDA.;SE;RJ;21300
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;DF;45000
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;30000
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;MA;30000
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;SE;30000
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;177290
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;RS;97000
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;102210
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;ES;30000
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;80820
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;75585
2016;1;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;563608
2016;1;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;67736
2016;1;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;149268
2016;1;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;5000
2016;1;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;429996
2016;1;3005276147;RS LUBRIFICANTES EIRELI - ME;CO;GO;336210
2016;1;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;30050
2016;1;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;96490
2016;1;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;5000
2016;1;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;552380
2016;1;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;202755
2016;1;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;13928
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;BA;112817
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PB;700
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PE;28828
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;RN;6500
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;SE;16700
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;RS;164781
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;SC;17121
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;ES;23660
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;MG;1800
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;RJ;6040
2016;1;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;SP;431392
2016;1;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;41040
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;900
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;262120
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;15000
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;103860
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;373051
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;7570
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;AL;2500
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;157098
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;57700
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;138600
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;7255
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;15343
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;105126
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;137494
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1013725
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;747250
2016;1;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;56850
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;58100
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;22300
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;N ;TO;4000
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;34600
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;160006
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;89280
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;4300
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;244365
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;122010
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;82380
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;292339
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;153400
2016;1;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;914516
2016;1;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;265740
2016;1;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;99790
2016;1;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;47498
2016;1;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;3420
2016;1;3028726412;TASA LUBRIFICANTES LTDA;S ;RS;200
2016;1;3028726412;TASA LUBRIFICANTES LTDA;S ;SC;700
2016;1;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;113100
2016;1;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;674470
2016;1;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;970390
2016;1;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;526583
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;107310
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;316280
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;446473
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;482650
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;14950
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;23000
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;415418
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;109548
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;60500
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;89850
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;673406
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;229895
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;104650
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;126070
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;417110
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;70610
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;110383
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;64780
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1185706
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;416657
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;553846
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;173020
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;851935
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;1163214
2016;1;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;2839898
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;DF;3400
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;21500
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;PA;10200
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;TO;20300
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;298156
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;227590
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;69650
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;51120
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;89970
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;306740
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;72220
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;109930
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;75480
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;182556
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;6600
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;800
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;126464
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;264830
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;16700
2016;1;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;644228
2016;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;PR;45510
2016;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;S ;SC;24000
2016;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;43060
2016;1;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;170420
2016;1;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;CO;MS;3320
2016;1;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;S ;PR;51470
2016;1;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SE;SP;1163221
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;92400
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;342100
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;MS;82800
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;31500
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;AC;1200
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;AM;78100
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;AP;5200
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;170400
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;RO;4299
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;RR;8200
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;5400
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;18300
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;30700
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;CE;33800
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;PE;9400
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;NE;RN;4301
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;32300
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;34600
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;18700
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;126400
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;702400
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;334600
2016;1;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;971459
